"project","organism","file_source","project_home","project_type","n_samples"
"SRP030776","mouse","sra","data_sources/sra","data_sources",12
"SRP021476","mouse","sra","data_sources/sra","data_sources",6
"ERP113676","mouse","sra","data_sources/sra","data_sources",48
"SRP067976","mouse","sra","data_sources/sra","data_sources",12
"SRP095376","mouse","sra","data_sources/sra","data_sources",36
"SRP131776","mouse","sra","data_sources/sra","data_sources",4
"SRP083976","mouse","sra","data_sources/sra","data_sources",6
"SRP066176","mouse","sra","data_sources/sra","data_sources",4
"SRP228776","mouse","sra","data_sources/sra","data_sources",6
"SRP078576","mouse","sra","data_sources/sra","data_sources",8
"SRP056576","mouse","sra","data_sources/sra","data_sources",56
"SRP119476","mouse","sra","data_sources/sra","data_sources",10
"SRP187976","mouse","sra","data_sources/sra","data_sources",12
"SRP185876","mouse","sra","data_sources/sra","data_sources",32
"SRP191376","mouse","sra","data_sources/sra","data_sources",136
"SRP139376","mouse","sra","data_sources/sra","data_sources",64
"SRP234876","mouse","sra","data_sources/sra","data_sources",71
"SRP151576","mouse","sra","data_sources/sra","data_sources",24
"SRP167876","mouse","sra","data_sources/sra","data_sources",14
"SRP070076","mouse","sra","data_sources/sra","data_sources",16
"SRP198676","mouse","sra","data_sources/sra","data_sources",6
"SRP061376","mouse","sra","data_sources/sra","data_sources",9
"SRP166276","mouse","sra","data_sources/sra","data_sources",12
"SRP185976","mouse","sra","data_sources/sra","data_sources",4
"SRP125776","mouse","sra","data_sources/sra","data_sources",2
"SRP117276","mouse","sra","data_sources/sra","data_sources",4
"SRP148276","mouse","sra","data_sources/sra","data_sources",33
"SRP063876","mouse","sra","data_sources/sra","data_sources",8
"SRP089776","mouse","sra","data_sources/sra","data_sources",24
"SRP114976","mouse","sra","data_sources/sra","data_sources",66
"SRP045501","mouse","sra","data_sources/sra","data_sources",90
"SRP090301","mouse","sra","data_sources/sra","data_sources",20
"SRP180201","mouse","sra","data_sources/sra","data_sources",9
"SRP074101","mouse","sra","data_sources/sra","data_sources",6
"SRP094101","mouse","sra","data_sources/sra","data_sources",6
"SRP225901","mouse","sra","data_sources/sra","data_sources",10
"SRP065801","mouse","sra","data_sources/sra","data_sources",20
"SRP098701","mouse","sra","data_sources/sra","data_sources",48
"SRP048901","mouse","sra","data_sources/sra","data_sources",10
"SRP015801","mouse","sra","data_sources/sra","data_sources",4
"SRP156501","mouse","sra","data_sources/sra","data_sources",6
"SRP080001","mouse","sra","data_sources/sra","data_sources",9
"SRP126501","mouse","sra","data_sources/sra","data_sources",9
"SRP126401","mouse","sra","data_sources/sra","data_sources",6
"SRP124501","mouse","sra","data_sources/sra","data_sources",30
"SRP051501","mouse","sra","data_sources/sra","data_sources",12
"SRP053401","mouse","sra","data_sources/sra","data_sources",173
"SRP131401","mouse","sra","data_sources/sra","data_sources",16
"SRP020501","mouse","sra","data_sources/sra","data_sources",4
"SRP106901","mouse","sra","data_sources/sra","data_sources",9
"SRP061101","mouse","sra","data_sources/sra","data_sources",8
"SRP033701","mouse","sra","data_sources/sra","data_sources",2
"SRP014901","mouse","sra","data_sources/sra","data_sources",4
"SRP050501","mouse","sra","data_sources/sra","data_sources",11
"SRP041601","mouse","sra","data_sources/sra","data_sources",8
"SRP107301","mouse","sra","data_sources/sra","data_sources",4
"SRP076101","mouse","sra","data_sources/sra","data_sources",16
"SRP081101","mouse","sra","data_sources/sra","data_sources",4
"SRP127601","mouse","sra","data_sources/sra","data_sources",29
"SRP081301","mouse","sra","data_sources/sra","data_sources",4
"SRP136501","mouse","sra","data_sources/sra","data_sources",6
"SRP033501","mouse","sra","data_sources/sra","data_sources",8
"SRP189501","mouse","sra","data_sources/sra","data_sources",14
"SRP237801","mouse","sra","data_sources/sra","data_sources",2
"SRP150501","mouse","sra","data_sources/sra","data_sources",6
"SRP159101","mouse","sra","data_sources/sra","data_sources",4
"SRP028301","mouse","sra","data_sources/sra","data_sources",13
"DRP004501","mouse","sra","data_sources/sra","data_sources",2
"SRP173901","mouse","sra","data_sources/sra","data_sources",20
"ERP109201","mouse","sra","data_sources/sra","data_sources",8
"SRP214501","mouse","sra","data_sources/sra","data_sources",23
"SRP118401","mouse","sra","data_sources/sra","data_sources",160
"SRP124601","mouse","sra","data_sources/sra","data_sources",34
"SRP187301","mouse","sra","data_sources/sra","data_sources",12
"SRP031501","mouse","sra","data_sources/sra","data_sources",6
"SRP173201","mouse","sra","data_sources/sra","data_sources",8
"SRP182101","mouse","sra","data_sources/sra","data_sources",24
"SRP017101","mouse","sra","data_sources/sra","data_sources",47
"SRP056501","mouse","sra","data_sources/sra","data_sources",18
"SRP107001","mouse","sra","data_sources/sra","data_sources",16
"SRP074301","mouse","sra","data_sources/sra","data_sources",16
"SRP045701","mouse","sra","data_sources/sra","data_sources",6
"SRP076201","mouse","sra","data_sources/sra","data_sources",4
"SRP059601","mouse","sra","data_sources/sra","data_sources",6
"SRP158401","mouse","sra","data_sources/sra","data_sources",46
"SRP200001","mouse","sra","data_sources/sra","data_sources",20
"SRP069801","mouse","sra","data_sources/sra","data_sources",55
"SRP101701","mouse","sra","data_sources/sra","data_sources",18
"SRP041101","mouse","sra","data_sources/sra","data_sources",11
"SRP094701","mouse","sra","data_sources/sra","data_sources",10
"SRP153101","mouse","sra","data_sources/sra","data_sources",15
"SRP120001","mouse","sra","data_sources/sra","data_sources",4
"SRP068801","mouse","sra","data_sources/sra","data_sources",18
"SRP100701","mouse","sra","data_sources/sra","data_sources",24
"SRP016501","mouse","sra","data_sources/sra","data_sources",26
"SRP192601","mouse","sra","data_sources/sra","data_sources",9
"SRP167701","mouse","sra","data_sources/sra","data_sources",412
"SRP039501","mouse","sra","data_sources/sra","data_sources",9
"SRP137001","mouse","sra","data_sources/sra","data_sources",6
"SRP044301","mouse","sra","data_sources/sra","data_sources",6
"SRP154301","mouse","sra","data_sources/sra","data_sources",4
"SRP057001","mouse","sra","data_sources/sra","data_sources",4
"SRP159501","mouse","sra","data_sources/sra","data_sources",16
"ERP005901","mouse","sra","data_sources/sra","data_sources",13
"SRP074601","mouse","sra","data_sources/sra","data_sources",9
"SRP128701","mouse","sra","data_sources/sra","data_sources",7
"SRP144201","mouse","sra","data_sources/sra","data_sources",5
"SRP127001","mouse","sra","data_sources/sra","data_sources",7
"SRP017601","mouse","sra","data_sources/sra","data_sources",6
"SRP173501","mouse","sra","data_sources/sra","data_sources",108
"SRP220401","mouse","sra","data_sources/sra","data_sources",13
"SRP186401","mouse","sra","data_sources/sra","data_sources",18
"SRP152201","mouse","sra","data_sources/sra","data_sources",3
"SRP021101","mouse","sra","data_sources/sra","data_sources",8
"SRP131001","mouse","sra","data_sources/sra","data_sources",12
"SRP066601","mouse","sra","data_sources/sra","data_sources",2
"SRP055201","mouse","sra","data_sources/sra","data_sources",24
"SRP153901","mouse","sra","data_sources/sra","data_sources",8
"ERP110301","mouse","sra","data_sources/sra","data_sources",2
"SRP101501","mouse","sra","data_sources/sra","data_sources",24
"SRP063501","mouse","sra","data_sources/sra","data_sources",20
"SRP200201","mouse","sra","data_sources/sra","data_sources",24
"SRP188801","mouse","sra","data_sources/sra","data_sources",8
"SRP098901","mouse","sra","data_sources/sra","data_sources",6
"SRP144301","mouse","sra","data_sources/sra","data_sources",9
"SRP191501","mouse","sra","data_sources/sra","data_sources",10
"SRP131098","mouse","sra","data_sources/sra","data_sources",4
"SRP051198","mouse","sra","data_sources/sra","data_sources",12
"SRP109098","mouse","sra","data_sources/sra","data_sources",4
"SRP168398","mouse","sra","data_sources/sra","data_sources",16
"SRP201998","mouse","sra","data_sources/sra","data_sources",5
"SRP155198","mouse","sra","data_sources/sra","data_sources",1
"SRP090698","mouse","sra","data_sources/sra","data_sources",11
"SRP173598","mouse","sra","data_sources/sra","data_sources",6
"SRP118998","mouse","sra","data_sources/sra","data_sources",26
"SRP112698","mouse","sra","data_sources/sra","data_sources",4
"SRP094598","mouse","sra","data_sources/sra","data_sources",12
"SRP151298","mouse","sra","data_sources/sra","data_sources",24
"SRP184498","mouse","sra","data_sources/sra","data_sources",24
"ERP004098","mouse","sra","data_sources/sra","data_sources",4
"SRP048798","mouse","sra","data_sources/sra","data_sources",8
"SRP090798","mouse","sra","data_sources/sra","data_sources",26
"SRP105798","mouse","sra","data_sources/sra","data_sources",16
"SRP114498","mouse","sra","data_sources/sra","data_sources",10
"SRP076498","mouse","sra","data_sources/sra","data_sources",68
"ERP112898","mouse","sra","data_sources/sra","data_sources",94
"SRP044198","mouse","sra","data_sources/sra","data_sources",4
"SRP082598","mouse","sra","data_sources/sra","data_sources",13
"SRP216298","mouse","sra","data_sources/sra","data_sources",32
"SRP185498","mouse","sra","data_sources/sra","data_sources",27
"SRP215998","mouse","sra","data_sources/sra","data_sources",4
"SRP053398","mouse","sra","data_sources/sra","data_sources",208
"SRP073498","mouse","sra","data_sources/sra","data_sources",24
"SRP229998","mouse","sra","data_sources/sra","data_sources",24
"SRP159498","mouse","sra","data_sources/sra","data_sources",4
"SRP078198","mouse","sra","data_sources/sra","data_sources",16
"SRP039598","mouse","sra","data_sources/sra","data_sources",10
"SRP055098","mouse","sra","data_sources/sra","data_sources",2
"SRP048598","mouse","sra","data_sources/sra","data_sources",12
"SRP089898","mouse","sra","data_sources/sra","data_sources",6
"SRP110498","mouse","sra","data_sources/sra","data_sources",12
"SRP186798","mouse","sra","data_sources/sra","data_sources",20
"SRP121198","mouse","sra","data_sources/sra","data_sources",1
"SRP094698","mouse","sra","data_sources/sra","data_sources",4
"SRP041098","mouse","sra","data_sources/sra","data_sources",8
"SRP132398","mouse","sra","data_sources/sra","data_sources",2
"SRP101698","mouse","sra","data_sources/sra","data_sources",8
"SRP089998","mouse","sra","data_sources/sra","data_sources",24
"ERP024498","mouse","sra","data_sources/sra","data_sources",24
"SRP126298","mouse","sra","data_sources/sra","data_sources",20
"SRP022898","mouse","sra","data_sources/sra","data_sources",3
"SRP109298","mouse","sra","data_sources/sra","data_sources",6
"SRP095698","mouse","sra","data_sources/sra","data_sources",1
"SRP194498","mouse","sra","data_sources/sra","data_sources",8
"SRP116898","mouse","sra","data_sources/sra","data_sources",18
"SRP102398","mouse","sra","data_sources/sra","data_sources",9
"SRP193998","mouse","sra","data_sources/sra","data_sources",16
"SRP019798","mouse","sra","data_sources/sra","data_sources",10
"SRP095898","mouse","sra","data_sources/sra","data_sources",3
"SRP144498","mouse","sra","data_sources/sra","data_sources",6
"SRP068798","mouse","sra","data_sources/sra","data_sources",3
"SRP041498","mouse","sra","data_sources/sra","data_sources",10
"SRP165998","mouse","sra","data_sources/sra","data_sources",8
"ERP022298","mouse","sra","data_sources/sra","data_sources",96
"SRP197098","mouse","sra","data_sources/sra","data_sources",12
"SRP115898","mouse","sra","data_sources/sra","data_sources",20
"SRP009598","mouse","sra","data_sources/sra","data_sources",4
"SRP092098","mouse","sra","data_sources/sra","data_sources",9
"SRP128098","mouse","sra","data_sources/sra","data_sources",6
"SRP095998","mouse","sra","data_sources/sra","data_sources",76
"SRP156798","mouse","sra","data_sources/sra","data_sources",18
"SRP046698","mouse","sra","data_sources/sra","data_sources",3
"SRP230098","mouse","sra","data_sources/sra","data_sources",12
"SRP164898","mouse","sra","data_sources/sra","data_sources",2
"SRP064298","mouse","sra","data_sources/sra","data_sources",643
"ERP115598","mouse","sra","data_sources/sra","data_sources",2
"SRP082198","mouse","sra","data_sources/sra","data_sources",21
"SRP078798","mouse","sra","data_sources/sra","data_sources",6
"SRP066998","mouse","sra","data_sources/sra","data_sources",4
"ERP013498","mouse","sra","data_sources/sra","data_sources",656
"SRP198598","mouse","sra","data_sources/sra","data_sources",8
"SRP160398","mouse","sra","data_sources/sra","data_sources",4
"SRP213598","mouse","sra","data_sources/sra","data_sources",78
"SRP121798","mouse","sra","data_sources/sra","data_sources",9
"SRP173198","mouse","sra","data_sources/sra","data_sources",12
"SRP071898","mouse","sra","data_sources/sra","data_sources",33
"SRP079698","mouse","sra","data_sources/sra","data_sources",16
"SRP105298","mouse","sra","data_sources/sra","data_sources",8
"SRP135698","mouse","sra","data_sources/sra","data_sources",15
"SRP111398","mouse","sra","data_sources/sra","data_sources",16
"SRP048898","mouse","sra","data_sources/sra","data_sources",14
"ERP023198","mouse","sra","data_sources/sra","data_sources",12
"SRP199498","mouse","sra","data_sources/sra","data_sources",12
"SRP099592","mouse","sra","data_sources/sra","data_sources",32
"SRP121492","mouse","sra","data_sources/sra","data_sources",5
"SRP072092","mouse","sra","data_sources/sra","data_sources",6
"SRP115892","mouse","sra","data_sources/sra","data_sources",5
"SRP136492","mouse","sra","data_sources/sra","data_sources",12
"SRP090192","mouse","sra","data_sources/sra","data_sources",31
"SRP214592","mouse","sra","data_sources/sra","data_sources",6
"SRP222892","mouse","sra","data_sources/sra","data_sources",18
"SRP101992","mouse","sra","data_sources/sra","data_sources",24
"ERP106592","mouse","sra","data_sources/sra","data_sources",6
"SRP049192","mouse","sra","data_sources/sra","data_sources",8
"SRP058292","mouse","sra","data_sources/sra","data_sources",28
"SRP186992","mouse","sra","data_sources/sra","data_sources",24
"SRP029892","mouse","sra","data_sources/sra","data_sources",13
"SRP164892","mouse","sra","data_sources/sra","data_sources",23
"SRP131792","mouse","sra","data_sources/sra","data_sources",6
"SRP149892","mouse","sra","data_sources/sra","data_sources",36
"SRP116892","mouse","sra","data_sources/sra","data_sources",7
"SRP074892","mouse","sra","data_sources/sra","data_sources",16
"SRP111192","mouse","sra","data_sources/sra","data_sources",12
"SRP194092","mouse","sra","data_sources/sra","data_sources",4
"SRP115392","mouse","sra","data_sources/sra","data_sources",4
"SRP063892","mouse","sra","data_sources/sra","data_sources",3
"SRP104092","mouse","sra","data_sources/sra","data_sources",12
"SRP067092","mouse","sra","data_sources/sra","data_sources",84
"SRP127692","mouse","sra","data_sources/sra","data_sources",8
